Airport Code;Airport Name;City Name;Country Name;Country Code;Latitude;Longitude;World Area Code;City Name geo_name_id;Country Name geo_name_id;coordinates
NYG;Quantico Nas;Quantico;United States;US;38.503611;-77.305;67;\N;6252001;38.503611, -77.305
VTN;Miller Field;Valentine;United States;US;42.85;-100.55;67;5700344;6252001;42.85, -100.55
RKR;Robert S Kerr;Poteau;United States;US;35.05;-94.616667;67;4548363;6252001;35.05, -94.616667
BWS;Blaine;Blaine;United States;US;48.966667;-122.833333;67;5787475;6252001;48.966667, -122.833333
KKK;Kalakaket AFS;Kalakaket;United States;US;64.416667;-156.833333;67;\N;6252001;64.416667, -156.833333
HYL;SPB;Hollis;United States;US;55.483333;-132.65;67;5087559;6252001;55.483333, -132.65
DTA;Delta;Delta;United States;US;39.383333;-112.5;67;5538080;6252001;39.383333, -112.5
AFO;Municipal;Afton;United States;US;42.716667;-110.933333;67;5816861;6252001;42.716667, -110.933333
MEM;Memphis International;Memphis;United States;US;35.066667;-89.966667;67;5526145;6252001;35.066667, -89.966667
OOA;Municipal;Oskaloosa;United States;US;41.283333;-92.633333;67;4870239;6252001;41.283333, -92.633333
WLM;Waltham;Waltham;United States;US;42.385278;-71.251389;67;4954380;6252001;42.385278, -71.251389
WSM;Wiseman;Wiseman;United States;US;67.416667;-150.116667;67;\N;6252001;67.416667, -150.116667
AUM;Austin;Austin;United States;US;43.666667;-92.933333;67;5016884;6252001;43.666667, -92.933333
LOG;Longview;Longview;United States;US;46.116667;-122.883333;67;5801617;6252001;46.116667, -122.883333
LRJ;Municipal;Lemars;United States;US;42.783333;-96.15;67;\N;6252001;42.783333, -96.15
MOB;Mobile Regional Airport;Alabama, AL;United States;US;30.691111;-88.242778;67;\N;6252001;30.691111, -88.242778
EKI;Municipal;Elkhart;United States;US;41.716667;-85.983333;67;5445338;6252001;41.716667, -85.983333
SBO;Salina;Salina;United States;US;39.029167;-111.8375;67;5546253;6252001;39.029167, -111.8375
JPN;Pentagon Army;Washington;United States;US;49.0;-72.5;67;5549222;6252001;49.0, -72.5
RUI;Municipal;Ruidoso;United States;US;33.416667;-105.583333;67;5488598;6252001;33.416667, -105.583333
HAY;Haycock;Haycock;United States;US;65.2;-161.15;67;\N;6252001;65.2, -161.15
MGI;Aransas National Wildlife Refuge;Matagorda Island, TX;United States;US;11.116944;124.466944;67;\N;6252001;11.116944, 124.466944
EDG;Weide AAF;Edgewood;United States;US;49.783333;-1.133333;67;5793406;6252001;49.783333, -1.133333
WAY;Greene County;Waynesburg;United States;US;39.9;-80.144167;67;5175935;6252001;39.9, -80.144167
MUO;AFB;Mountain Home;United States;US;-32.816667;27.133333;67;5601615;6252001;-32.816667, 27.133333
ARC;Arctic Village;Arctic Village;United States;US;68.116667;-145.583333;67;\N;6252001;68.116667, -145.583333
CGS;College Park;College Park;United States;US;39.0;-76.916667;67;4351977;6252001;39.0, -76.916667
LFT;Lafayette Regional;Lafayette, LA;United States;US;30.205278;-91.9875;67;5735609;6252001;30.205278, -91.9875
NRB;Ns;Mayport;United States;US;17.65;120.583333;67;\N;6252001;17.65, 120.583333
LUF;Luke Afb;Phoenix;United States;US;6.466667;-57.65;67;5745656;6252001;6.466667, -57.65
MTX;Metro Field;Fairbanks;United States;US;64.8;-147.75;67;5861897;6252001;64.8, -147.75
SGR;Sugar Land Regional;Houston, TX;United States;US;29.622222;-95.656667;67;5864312;6252001;29.622222, -95.656667
ONA;Municipal;Winona;United States;US;50.3;-1.333333;67;5053156;6252001;50.3, -1.333333
DHN;Dothan Arpt;Dothan;United States;US;31.316667;-85.45;67;4059102;6252001;31.316667, -85.45
GTY;Gettysburg;Gettysburg;United States;US;39.833333;-77.233333;67;5228053;6252001;39.833333, -77.233333
PJB;Payson;Payson;United States;US;34.261111;-111.341667;67;5779548;6252001;34.261111, -111.341667
ENV;Wendover;Wendover;United States;US;40.733333;-114.033333;67;5784492;6252001;40.733333, -114.033333
CDC;Cedar City;Cedar City;United States;US;37.7;-113.1;67;5536630;6252001;37.7, -113.1
JAO;Beaver Ruin;Atlanta;United States;US;9.716667;-82.983333;67;4883772;6252001;9.716667, -82.983333
NUI;Nuiqsut;Nuiqsut;United States;US;70.216667;-150.916667;67;\N;6252001;70.216667, -150.916667
MTP;Montauk Airport;Montauk;United States;US;41.083333;-71.916667;67;5127321;6252001;41.083333, -71.916667
BFM;Mob Aerospace;Mobile;United States;US;47.25;-52.85;67;4076598;6252001;47.25, -52.85
KLL;Levelock;Levelock;United States;US;59.116667;-156.883333;67;\N;6252001;59.116667, -156.883333
BYG;Municipal;Buffalo;United States;US;44.35;-106.7;67;5819881;6252001;44.35, -106.7
COI;Merritt Island;Cocoa;United States;US;28.133333;-80.633333;67;4151440;6252001;28.133333, -80.633333
LGD;La Grande;La Grande;United States;US;45.316667;-118.033333;67;5735537;6252001;45.316667, -118.033333
SUM;Municipal;Sumter;United States;US;33.9;-80.116667;67;4597948;6252001;33.9, -80.116667
GFD;Pope Field;Greenfield;United States;US;6.716667;-57.95;67;5354172;6252001;6.716667, -57.95
NFL;NAS;Fallon;United States;US;47.5;6.483333;67;5503914;6252001;47.5, 6.483333
SHD;Shenandoah Valley;Staunton;United States;US;38.266667;-78.9;67;4787440;6252001;38.266667, -78.9
TEK;Tatitlek;Tatitlek;United States;US;41.633333;24.95;67;\N;6252001;41.633333, 24.95
ZZV;Zanesville;Zanesville;United States;US;39.95;-81.883333;67;4528923;6252001;39.95, -81.883333
NIN;Ninilchik;Ninilchik;United States;US;60.05;-151.666667;67;\N;6252001;60.05, -151.666667
CHD;Williams Gateway Airport;Mesa;United States;US;33.307778;-111.655556;67;5316163;6252001;33.307778, -111.655556
MOU;Mountain Village;Mountain Village;United States;US;62.083333;-163.733333;67;5432105;6252001;62.083333, -163.733333
MIE;Delaware County;Muncie;United States;US;40.233333;-85.4;67;4924006;6252001;40.233333, -85.4
PDB;Pedro Bay;Pedro Bay;United States;US;59.783333;-154.116667;67;\N;6252001;59.783333, -154.116667
RBW;Municipal;Walterboro;United States;US;32.9;-80.666667;67;4600065;6252001;32.9, -80.666667
MYK;May Creek;May Creek;United States;US;61.366667;-142.683333;67;5802666;6252001;61.366667, -142.683333
SJC;Mineta San Jose International Airport;San Jose;United States;US;37.352778;-121.919444;1;5392171;6252001;37.352778, -121.919444
OCN;Municipal;Oceanside;United States;US;33.217222;-117.352778;67;5378771;6252001;33.217222, -117.352778
DSI;Destin-Fort Walton Beach Airport;Destin;United States;US;30.388611;-86.538333;67;4153188;6252001;30.388611, -86.538333
FCT;Firing Center AAF;Yakima;United States;US;56.8;41.266667;67;5816605;6252001;56.8, 41.266667
GRD;Greenwood;Greenwood;United States;US;34.25;-82.15;67;5255102;6252001;34.25, -82.15
APA;Arapahoe Co;Denver;United States;US;39.566667;-104.833333;67;5419384;6252001;39.566667, -104.833333
SXQ;Soldotna;Soldotna;United States;US;60.483333;-151.066667;67;5874678;6252001;60.483333, -151.066667
LWV;Municipal;Lawrenceville;United States;US;38.766667;-87.6;67;5100356;6252001;38.766667, -87.6
PTR;Pleasant Harbour;Pleasant Harbour;United States;US;57.833333;-153.25;67;\N;6252001;57.833333, -153.25
JRA;West 30th St Heliport;New York;United States;US;40.754444;-74.0075;67;5128581;6252001;40.754444, -74.0075
RTL;Spirit Lake;Spirit Lake;United States;US;43.416667;-95.1;67;5608388;6252001;43.416667, -95.1
AIB;Anita Bay;Anita Bay;United States;US;56.233333;-132.383333;67;\N;6252001;56.233333, -132.383333
PTD;Port Alexander;Port Alexander;United States;US;56.25;-134.65;67;\N;6252001;56.25, -134.65
KNT;Municipal;Kennett;United States;US;36.233333;-90.05;67;4393451;6252001;36.233333, -90.05
SNY;Sidney;Sidney;United States;US;41.1;-102.983333;67;5699552;6252001;41.1, -102.983333
TWD;Port Townsend;Port Townsend;United States;US;48.116667;-122.766667;67;5807239;6252001;48.116667, -122.766667
PII;Phillips Field;Fairbanks;United States;US;64.85;-147.783333;67;5861897;6252001;64.85, -147.783333
BIL;Billings;Billings;United States;US;45.8;-108.533333;67;5640350;6252001;45.8, -108.533333
LAL;Municipal;Lakeland;United States;US;28.083333;-81.95;67;5123872;6252001;28.083333, -81.95
RDG;Municipal/Spaatz Fld;Reading;United States;US;40.383333;-75.966667;67;5207728;6252001;40.383333, -75.966667
JMD;Market Centre H/P;Dallas;United States;US;7.716667;40.916667;67;5722064;6252001;7.716667, 40.916667
KNW;New Stuyahok;New Stuyahok;United States;US;59.533333;-157.333333;67;\N;6252001;59.533333, -157.333333
PAE;Snohomish County;Everett;United States;US;47.919444;-122.283611;67;5793933;6252001;47.919444, -122.283611
NKV;Nichen Cove;Nichen Cove, AK;United States;US;55.849722;-133.227778;1;\N;6252001;55.849722, -133.227778
XNA;Northwest Arkansas Regional;Fayetteville, AR;United States;US;36.281667;-94.306667;67;5116968;6252001;36.281667, -94.306667
OAR;Marina Municipal;Marina, CA;United States;US;36.681944;-121.762222;67;5370493;6252001;36.681944, -121.762222
OGA;Searle Field;Ogallala;United States;US;41.133333;-101.716667;67;5698040;6252001;41.133333, -101.716667
RBF;Big Bear City Arpt;Big Bear;United States;US;34.266667;-116.85;67;\N;6252001;34.266667, -116.85
JBR;Jonesboro;Jonesboro;United States;US;35.833333;-90.65;67;4922150;6252001;35.833333, -90.65
LND;Hunt Field;Lander;United States;US;42.8;-108.675;67;5830007;6252001;42.8, -108.675
WBI;Broker Inn;Boulder;United States;US;-30.783333;121.483333;67;5641473;6252001;-30.783333, 121.483333
MAF;Midland International;Midland;United States;US;31.9425;-102.201944;67;5803357;6252001;31.9425, -102.201944
DAA;Davison AAF;Fort Belvoir;United States;US;38.716667;-77.183333;67;\N;6252001;38.716667, -77.183333
BCB;Virginia Tech;Blacksburg;United States;US;37.233333;-80.416667;67;4747845;6252001;37.233333, -80.416667
FCS;Butts AAF;Colorado Springs;United States;US;19.45;-71.7;67;5417598;6252001;19.45, -71.7
RVR;Green River;Green River;United States;US;38.966667;-110.25;67;5826559;6252001;38.966667, -110.25
DWF;Wright AFB;Dayton;United States;US;46.233333;-83.333333;67;6545140;6252001;46.233333, -83.333333
SRV;Stony River;Stony River;United States;US;61.783333;-156.583333;67;\N;6252001;61.783333, -156.583333
JFN;Ashtabula;Jefferson;United States;US;41.733333;-80.766667;67;5733532;6252001;41.733333, -80.766667
ZXS;Exchangest Railway Svc;Buffalo;United States;US;42.878333;-78.875278;67;5819881;6252001;42.878333, -78.875278
SUU;Travis AFB;Fairfield;United States;US;5.816667;-54.816667;67;5347335;6252001;5.816667, -54.816667
CVN;Municipal;Clovis;United States;US;34.416667;-103.083333;67;5462393;6252001;34.416667, -103.083333
SDY;Richland Municipal;Sidney;United States;US;47.716667;-104.183333;67;5699552;6252001;47.716667, -104.183333
CSN;Carson City;Carson City;United States;US;39.2;-119.733333;67;5501344;6252001;39.2, -119.733333
DRE;Drummond Island;Drummond Island;United States;US;46.016667;-83.75;67;\N;6252001;46.016667, -83.75
ELP;El Paso International Airport;El Paso;United States;US;31.8;-106.383333;67;5520993;6252001;31.8, -106.383333
BAM;Lander County;Battle Mountain;United States;US;40.633333;-116.933333;67;5701361;6252001;40.633333, -116.933333
SSW;Stuart Island;Stuart Island;United States;US;48.7;-123.2;67;\N;6252001;48.7, -123.2
FRM;Fairmont;Fairmont;United States;US;43.65;-94.416667;67;5026114;6252001;43.65, -94.416667
MGW;Morgantown;Morgantown;United States;US;39.633333;-79.916667;67;4815352;6252001;39.633333, -79.916667
PEC;Pelican SPB;Pelican;United States;US;57.95;-136.233333;67;\N;6252001;57.95, -136.233333
CGI;Cape Girardeau;Cape Girardeau;United States;US;37.216667;-89.566667;67;4379966;6252001;37.216667, -89.566667
PCK;Porcupine Creek;Porcupine Creek;United States;US;67.25;-150.283333;67;\N;6252001;67.25, -150.283333
ERO;Coast Guard;Eldred Rock;United States;US;61.0;8.15;67;\N;6252001;61.0, 8.15
WWA;Wasilla;Wasilla;United States;US;61.583333;-149.433333;67;5877641;6252001;61.583333, -149.433333
AET;Allakaket;Allakaket;United States;US;66.55;-152.65;67;\N;6252001;66.55, -152.65
AAP;Andrau Airpark;Houston, TX;United States;US;29.723889;-95.588333;67;5864312;6252001;29.723889, -95.588333
IDI;ndiana County Airport;Indiana, PA;United States;US;40.632222;-79.105556;67;5194868;6252001;40.632222, -79.105556
COS;Colorado Springs;Colorado Springs;United States;US;38.816667;-104.716667;67;5417598;6252001;38.816667, -104.716667
CRE;Grand Strand Airport;Myrtle Beach;United States;US;33.811667;-78.723889;67;4588718;6252001;33.811667, -78.723889
BRG;Municipal;Whitesburg;United States;US;37.116667;-82.816667;67;4313346;6252001;37.116667, -82.816667
RST;International;Rochester;United States;US;43.908333;-92.5;67;5808524;6252001;43.908333, -92.5
BGE;Decatur County;Bainbridge;United States;US;30.9;-84.6;67;5146368;6252001;30.9, -84.6
SBD;Norton Afb;San Bernardino;United States;US;34.095278;-117.235;67;5391710;6252001;34.095278, -117.235
HAO;Hamilton;Hamilton;United States;US;39.433333;-84.5;67;5655959;6252001;39.433333, -84.5
BBX;Wings Field;Blue Bell;United States;US;40.15;-75.266667;67;5180961;6252001;40.15, -75.266667
CLW;Executive;Clearwater;United States;US;50.433333;-93.45;67;5021527;6252001;50.433333, -93.45
LVS;Las Vegas;Las Vegas;United States;US;35.65;-105.15;67;5506956;6252001;35.65, -105.15
AIV;George Downer;Aliceville;United States;US;33.1;-88.2;67;4829885;6252001;33.1, -88.2
CZK;Cascade Locks/Stevens;Cascade Locks;United States;US;45.666667;-121.9;67;5718132;6252001;45.666667, -121.9
MTM;SPB;Metlakatla;United States;US;55.133333;-131.583333;67;5555695;6252001;55.133333, -131.583333
BXS;Borrego Springs;Borrego Springs;United States;US;33.25;-116.316667;67;5330143;6252001;33.25, -116.316667
POE;Polk AAF;Fort Polk;United States;US;31.033333;-93.183333;67;\N;6252001;31.033333, -93.183333
KZH;Kizhuyak;Kizhuyak;United States;US;57.583333;-153.15;67;\N;6252001;57.583333, -153.15
HUJ;Hugo;Hugo;United States;US;34.016667;-95.516667;67;5030884;6252001;34.016667, -95.516667
IND;Indianapolis International;Indianapolis, IN;United States;US;39.717222;-86.294722;67;4259418;6252001;39.717222, -86.294722
MYH;Marble Canyon;Marble Canyon;United States;US;36.816667;-111.65;67;\N;6252001;36.816667, -111.65
WAX;Zwara;Zwara;United States;US;48.9;-95.3;67;\N;6252001;48.9, -95.3
CEA;Cessna Aircraft Field;Wichita;United States;US;15.658889;101.1125;67;4281730;6252001;15.658889, 101.1125
WLW;Glenn County;Willows;United States;US;39.516667;-122.216667;67;5409777;6252001;39.516667, -122.216667
FFM;Fergus Falls;Fergus Falls;United States;US;46.283333;-96.166667;67;5026416;6252001;46.283333, -96.166667
SLB;Municipal;Storm Lake;United States;US;42.6;-95.233333;67;4877655;6252001;42.6, -95.233333
JNP;Heliport;Newport Beach;United States;US;33.6;-117.883333;67;5376890;6252001;33.6, -117.883333
EVV;Evansville Regional Airport;Evansville, IN;United States;US;38.036944;-87.5325;67;5824810;6252001;38.036944, -87.5325
LMS;Winston County;Louisville;United States;US;33.15;-89.066667;67;5429522;6252001;33.15, -89.066667
ABQ;Albuquerque International;Albuquerque;United States;US;35.040278;-106.609167;67;5454711;6252001;35.040278, -106.609167
HVN;New Haven;New Haven;United States;US;41.266667;-72.883333;67;5003384;6252001;41.266667, -72.883333
LNA;Palm Beach County Park;West Palm Beach;United States;US;26.593056;-80.085;67;4177887;6252001;26.593056, -80.085
CDB;Cold Bay;Cold Bay;United States;US;55.2;-162.716667;67;\N;6252001;55.2, -162.716667
TCS;Municipal;Truth Or Consequences;United States;US;50.033333;7.433333;67;5495292;6252001;50.033333, 7.433333
PHN;St Clair County Intl;Port Huron;United States;US;42.9;-82.533333;67;5006233;6252001;42.9, -82.533333
KVL;Kivalina;Kivalina;United States;US;67.733333;-164.666667;67;\N;6252001;67.733333, -164.666667
RBD;Redbird;Dallas;United States;US;7.716667;40.916667;67;5722064;6252001;7.716667, 40.916667
CVG;Cincinnati/northern Kentucky;Covington, KY;United States;US;39.048889;-84.667778;67;5791159;6252001;39.048889, -84.667778
GIF;Gilbert Field;Winter Haven;United States;US;28.066667;-81.75;67;4178552;6252001;28.066667, -81.75
BET;Bethel Airport;Bethel;United States;US;60.783333;-161.833333;67;5880568;6252001;60.783333, -161.833333
DEC;Decatur Arpt;Decatur;United States;US;39.833333;-88.866667;67;4990524;6252001;39.833333, -88.866667
ILN;Clinton Field;Wilmington;United States;US;39.416667;-83.8;67;4955840;6252001;39.416667, -83.8
BFR;Virgil I Grissom Muni;Bedford;United States;US;38.85;-86.483333;67;5179630;6252001;38.85, -86.483333
IYK;Kern County;Inyokern;United States;US;35.65;-117.833333;67;5359623;6252001;35.65, -117.833333
BQV;Bartlett SPB;Gustavus;United States;US;58.45;-135.883333;67;\N;6252001;58.45, -135.883333
JCT;Kimble County;Junction;United States;US;30.483333;-99.766667;67;4701791;6252001;30.483333, -99.766667
MNZ;Manassas;Manassas;United States;US;38.716667;-77.516667;67;4771401;6252001;38.716667, -77.516667
RSN;Ruston;Ruston;United States;US;32.516667;-92.616667;67;4339348;6252001;32.516667, -92.616667
IRK;Municipal;Kirksville;United States;US;40.1;-92.55;67;5055787;6252001;40.1, -92.55
CKV;Outlaw Field;Clarksville, TN;United States;US;36.621944;-87.415;67;4851846;6252001;36.621944, -87.415
CDW;Caldwell Wright;Caldwell, NJ;United States;US;40.875278;-74.281389;67;5587698;6252001;40.875278, -74.281389
MLI;Quad-City;Moline;United States;US;41.45;-90.516667;67;4902476;6252001;41.45, -90.516667
RNG;Rangely;Rangely;United States;US;40.094722;-108.760556;67;5581213;6252001;40.094722, -108.760556
OLU;Columbus Municipal;Columbus, NE;United States;US;41.448056;-97.342778;67;5645893;6252001;41.448056, -97.342778
PRB;Paso Robles;Paso Robles;United States;US;35.666667;-120.633333;67;5381438;6252001;35.666667, -120.633333
ANC;Ted Stevens Anchorage International Airport;Anchorage;United States;US;61.174444;-149.996389;67;5879400;6252001;61.174444, -149.996389
ACT;Municipal;Waco;United States;US;31.616667;-97.233333;67;4739526;6252001;31.616667, -97.233333
RDD;Redding;Redding;United States;US;40.5;-122.3;67;5570160;6252001;40.5, -122.3
MLJ;Baldwin County;Milledgeville;United States;US;33.15;-83.25;67;4209448;6252001;33.15, -83.25
LWS;Nez Perce County Rgnl;Lewiston;United States;US;46.383333;-117.033333;67;5777244;6252001;46.383333, -117.033333
LUL;Hesler-Noble Field;Laurel, MS;United States;US;31.673056;-89.172778;67;5661766;6252001;31.673056, -89.172778
ELK;Municipal;Elk City;United States;US;35.4;-99.416667;67;4535823;6252001;35.4, -99.416667
CLC;Metroport;Clearlake;United States;US;29.5575;-95.139167;67;5337908;6252001;29.5575, -95.139167
NNL;Nondalton;Nondalton;United States;US;60.0;-154.816667;67;\N;6252001;60.0, -154.816667
CGA;Craig SPB;Craig;United States;US;55.483333;-133.15;67;5845544;6252001;55.483333, -133.15
MKE;General Mitchell International;Milwaukee;United States;US;42.95;-87.9;67;5263045;6252001;42.95, -87.9
HHR;Hawthorne;Hawthorne;United States;US;33.916667;-118.35;67;5505321;6252001;33.916667, -118.35
ZFZ;Buffalo Depew Rr;Buffalo;United States;US;50.8;-1.683333;67;5819881;6252001;50.8, -1.683333
RHI;Oneida County;Rhinelander;United States;US;45.633333;-89.45;67;5268720;6252001;45.633333, -89.45
WLK;Selawik;Selawik;United States;US;66.6;-159.983333;67;\N;6252001;66.6, -159.983333
